Area,Bedrooms,Bathrooms,Floors,YearBuilt,Garage,LocationScore,Price
4826,4,3,1,2022,0,10,1030626.42301819
3047,5,3,1,1961,0,4,696021.264117055
878,4,3,2,2001,0,9,291336.827631541
4726,1,2,2,2019,0,5,956288.32140651
1655,4,2,2,2022,1,9,434247.722220781
2948,5,1,2,2001,0,10,653863.306635493
1831,3,1,2,1986,1,10,471734.94209601
4071,3,2,1,1952,1,10,924497.639593744
4376,1,2,2,1957,1,10,931341.941493773
4982,3,2,1,1959,1,6,1124640.71630477
4256,4,2,1,1996,1,8,967865.632728432
4306,1,3,2,1990,0,5,918873.224628404
1207,5,3,1,2013,1,5,352665.272402653
3511,1,3,1,1991,1,3,775798.172730156
3888,1,2,2,1992,0,7,793708.939818896
2468,2,3,2,1958,1,2,554465.189961526
947,2,3,2,1963,0,3,242979.759634433
4697,1,1,1,1953,0,2,950396.598417436
2750,3,1,2,1951,0,8,620619.881736099
1165,2,3,2,1950,0,4,310792.35751085
2474,5,3,1,2014,1,10,594255.772805852
3346,4,3,2,1995,1,8,761839.392490717
1362,2,2,1,2008,1,8,320885.367603651
4362,1,1,1,1956,0,8,866725.27475473
3289,3,1,2,2015,0,8,736273.304513013
1572,4,1,1,1964,0,8,382756.655129019
2837,2,3,1,2021,1,9,645589.48542882
4223,3,2,2,1996,0,2,865930.659545662
3367,3,1,2,1989,1,9,745762.411774095
2373,3,1,2,1991,1,8,576014.844729553
4494,1,2,1,2000,0,10,948820.533419487
4091,5,3,1,1984,0,1,886929.593951385
2046,3,3,2,1990,0,5,474388.206946586
4519,4,1,2,2006,0,2,923890.446789839
4639,2,1,2,1987,0,10,998423.011602559
1159,4,2,1,2021,1,5,280420.047127104
3176,1,1,2,1957,1,8,665709.610468024
3809,1,2,1,2023,0,9,782569.630774821
3793,4,1,2,2012,0,9,826219.375834236
1762,5,1,1,1953,0,1,401588.682411554
4432,1,1,1,1997,1,7,937369.374042294
2627,1,3,2,2001,1,8,566768.596005589
2413,4,2,1,1987,1,10,602737.38300766
2440,1,2,1,1954,1,3,552850.689218158
3016,5,3,2,2019,0,6,681854.662177707
1177,5,3,2,1973,1,3,312440.832085302
1169,5,3,1,1966,1,9,326316.06266637
2996,2,2,1,1975,0,3,630446.375124733
4547,5,1,1,1952,0,2,935393.869281221
1451,5,3,2,1951,1,9,373209.817194704
1569,2,3,1,1951,0,8,394303.009799624
3221,3,3,1,1971,0,8,720745.312151897
1580,1,1,2,2020,0,2,377856.862149413
2516,5,1,2,1953,1,6,583720.121245767
4783,1,3,2,1987,1,5,1002562.16932233
2111,4,1,2,2019,0,2,463002.526886409
4159,1,3,2,2022,0,5,863820.887919546
1322,2,1,1,2001,1,4,299901.149671335
1321,1,2,1,1980,1,9,332974.70536718
3120,1,2,1,1975,0,1,647727.60167871
1735,1,1,2,1985,0,6,367252.137454043
3030,3,2,2,1975,1,7,713278.722825473
4840,3,2,2,1977,0,6,1073414.57306216
4497,4,2,1,1954,1,5,1008564.43013934
3637,2,3,2,2023,0,4,788353.100327085
4883,1,1,2,1967,1,5,1040644.24315659
3261,1,1,2,1964,0,9,740610.387945658
4043,1,1,1,2006,1,5,872607.982893986
4159,1,2,2,1954,0,10,867170.353685018
1485,3,3,2,1986,0,8,375806.813166264
2960,4,1,1,1971,0,7,673656.106651583
4788,5,2,2,2001,0,4,1004732.0681491
4866,2,3,2,1964,1,10,1046076.72953392
2367,1,3,2,1966,0,5,540909.795601387
838,4,1,1,2000,1,7,203012.68162376
3344,5,1,2,1994,1,6,725539.286373985
2056,4,2,2,2012,0,3,465789.823659292
3790,3,1,1,1977,1,10,846841.989887643
2996,5,2,1,2008,0,3,634259.188876277
4268,4,3,2,1970,1,2,926430.268708351
3508,3,3,1,1991,0,3,784444.213477214
1101,4,3,2,2018,0,10,306916.286426857
1446,4,3,1,1966,1,1,385677.223590778
2559,5,1,2,2017,1,9,593997.146966625
1397,3,1,2,1956,0,2,300152.078580271
1461,1,2,2,1989,1,3,357421.845757126
2168,2,2,1,1989,0,5,487831.638366405
3381,5,2,1,1992,0,10,736560.099805639
4668,3,2,2,2022,1,4,980578.97709593
4337,4,2,2,2000,0,5,971514.531026435
1082,3,3,2,2022,1,6,271286.119513267
4478,2,3,2,1972,0,5,968958.21866815
2286,2,3,1,1981,0,10,510245.332569158
4882,1,2,1,1980,0,1,999320.603580822
4983,1,3,2,1966,1,6,1061964.81552358
1260,2,3,1,2007,0,9,261475.46973751
3125,5,3,1,1984,0,3,662432.066614318
4554,5,3,1,1979,1,2,998958.325469679
3268,4,1,2,2013,0,6,698492.310905403
2524,1,2,2,2002,1,3,573714.532381866
2176,4,2,1,2000,1,4,472046.977978297
3543,1,1,1,1986,1,6,770731.37640645
1314,2,3,2,1955,0,6,281394.469489892
1502,5,3,2,1983,1,2,377597.375146389
2453,5,3,2,2005,0,3,537990.555894051
2866,2,2,1,1974,1,9,692760.74701178
822,4,2,1,1962,0,2,186912.695925749
3260,4,2,1,2012,1,3,722948.507615774
2104,3,2,2,2015,1,9,459629.096299496
4100,1,2,2,1954,1,4,906989.253051765
1161,4,1,2,1960,0,1,290232.06040443
4527,2,2,2,1993,1,2,959824.327239967
2084,4,3,2,2018,0,3,517657.823482293
1314,5,2,1,1951,0,9,353485.561035565
1248,1,1,1,1989,0,9,297089.283903527
2655,3,3,1,1986,0,6,597293.132201629
4362,1,1,2,1998,0,6,919490.858136078
3320,5,3,1,1985,0,3,725688.965401969
3881,5,2,2,2022,1,5,860842.817315917
2228,5,1,1,2019,1,4,547858.365711436
4767,5,3,1,1983,0,10,1055334.32378895
1722,2,2,2,2007,0,10,401543.902147447
3937,3,3,1,1986,1,9,839386.940224232
2959,5,1,1,2009,1,9,726251.257113415
3347,5,1,1,1961,0,1,710863.647251231
3779,4,1,1,1981,1,8,864480.930960481
3081,3,1,1,1953,0,9,682593.841292202
3449,1,2,1,1982,1,5,707463.736931753
1113,3,3,1,1992,1,4,325906.886938265
3413,3,2,2,1958,1,10,773963.516159989
3883,3,1,1,2000,1,4,871983.633918426
3056,5,3,2,1969,1,2,692639.782481602
1837,5,1,1,1988,0,9,467001.280749176
4289,2,2,2,1972,0,5,858736.822216375
3434,1,2,2,1990,1,3,718294.603410156
4783,4,2,1,1993,0,6,992775.166694218
2578,3,3,2,1984,0,9,578230.40374904
4695,1,3,2,1972,1,9,1017795.29348765
1924,1,1,1,2007,0,5,399685.497808646
1497,2,3,2,1997,0,8,379996.05234097
2979,4,3,1,2007,1,4,656384.68391125
2204,3,2,2,2006,0,5,517930.915341249
1843,4,1,2,1988,1,7,482343.929146851
2729,2,2,2,1977,1,7,637138.153377275
1813,5,1,2,2013,0,7,429995.273704256
1026,1,1,1,2011,1,8,206063.660051396
2628,3,3,1,2011,0,5,600154.174918434
2823,5,2,1,1975,0,1,624469.132132117
3252,2,3,1,2000,1,9,702940.176496816
2885,4,3,1,1999,0,9,645093.02337824
1880,1,3,2,1985,0,7,457860.63291112
3120,3,1,1,1975,0,6,648566.494984746
3990,5,2,2,1982,0,5,884707.72939053
3430,5,2,1,2017,0,5,766448.954390935
3363,1,3,1,2022,0,3,697665.308383419
4092,4,1,1,1957,0,10,909513.317182826
4386,2,2,1,2015,1,1,966006.131472472
3747,4,2,2,1972,0,6,810000.712402845
4759,4,3,1,2019,1,8,1039720.47629807
3613,4,1,2,2004,1,2,804151.622624755
3383,1,3,2,1992,0,8,748556.070535875
961,1,2,1,1970,1,8,248007.319821284
1393,2,1,2,1971,1,10,340965.656597659
4059,4,3,2,1958,1,8,850358.836982006
4955,1,2,1,1983,0,10,1021549.77719084
3762,2,3,2,2008,1,3,782917.208198311
4688,2,3,1,1975,1,10,1034715.6249078
4190,4,3,1,1950,1,8,925902.426284979
1463,3,1,2,1954,1,4,347524.459861527
1932,4,2,2,1990,1,3,460173.593409426
1341,3,2,2,2012,1,9,328445.588246865
3774,2,2,2,1971,0,8,847631.179667219
1667,1,2,2,2017,1,10,430854.847792415
2866,5,1,2,1997,1,2,689652.669576192
1231,2,3,2,2015,0,8,322285.430780972
2006,1,2,1,1965,0,3,429463.047124452
3328,2,1,1,2002,1,10,775968.232575172
1969,4,3,1,2014,1,6,464775.829102176
1630,3,1,2,2013,0,5,354219.775524175
2451,2,1,2,2017,1,8,539162.212130754
1936,1,2,2,2012,1,9,462271.781672858
3610,4,2,1,2011,0,7,773947.370165308
1275,5,3,1,2020,1,6,349115.67529455
3610,4,3,1,1994,0,6,754953.617652881
2126,3,2,2,2001,1,1,495227.441635706
1819,4,1,1,2023,1,5,400872.415820422
2636,5,2,1,2014,0,8,587895.973628366
3248,1,3,2,1951,0,6,723029.178372416
2083,2,1,1,1998,1,1,489107.957924653
1459,3,1,1,1971,1,5,366157.827238663
2810,5,1,1,1978,1,5,653891.589543381
1198,3,2,2,1984,0,3,275326.008821144
2533,4,2,1,1973,0,8,561277.408406445
2925,3,3,2,1979,0,9,647943.957556066
2971,5,1,2,1991,0,6,629358.645638442
874,2,1,1,2020,0,6,224111.213873842
4271,2,2,1,1999,0,2,891420.77812021
1636,3,3,2,2020,1,10,393864.468332243
1299,1,3,2,2009,0,2,330017.047971034
937,3,1,2,1979,0,6,255572.842757176
2897,4,2,2,1961,0,8,670696.045100221
4496,2,1,2,1998,0,2,918016.501849021
2685,2,2,1,1995,1,9,608966.748049342
3557,2,3,2,1992,0,9,789084.316754686
4720,1,1,1,1951,1,4,989819.559177506
2700,1,1,2,2003,0,4,607047.519619247
3410,5,1,1,1984,1,4,758905.310764581
4786,3,3,2,2001,0,5,1004585.9866941
2249,3,1,1,1982,0,8,524656.321911786
1346,4,3,1,2021,0,2,298583.818192837
2803,2,2,2,2000,0,5,628707.423307703
2896,1,3,2,1975,1,2,592682.2049852
1503,4,2,1,2011,1,8,405564.616651464
3203,4,3,1,2010,0,1,682393.161145683
2425,1,3,1,1975,0,7,542914.603674585
4131,3,1,2,1986,1,3,907883.573651525
3778,2,3,2,1979,1,4,821435.529887598
3639,3,1,2,1960,1,8,771809.476208983
4184,4,2,2,2002,0,3,873380.618887321
3459,2,2,1,1990,1,7,739583.521474156
2661,5,1,2,1954,0,1,542824.827660056
3656,4,2,2,2015,0,9,836386.946468298
1485,3,3,2,1962,1,6,377752.689643908
2419,3,1,2,2012,0,3,499412.048870275
2231,3,1,2,1974,0,7,538591.871436459
1675,1,1,1,1993,1,5,362466.797496546
3261,4,2,2,1963,0,8,732464.312226872
2165,2,2,1,2018,1,8,481368.236370095
2043,3,3,2,2008,1,9,445143.496166774
962,3,3,2,2005,1,6,236288.986028719
2774,1,1,2,2001,0,4,570587.739228339
4091,2,3,2,2015,1,2,896657.421780151
1069,4,2,1,2017,1,3,296463.328670481
1431,5,3,1,1961,0,5,369705.128154281
1705,1,2,2,2017,0,8,334749.309431378
4271,4,3,1,1992,1,10,985952.153692002
4053,5,2,1,2022,0,2,882191.992412389
2814,3,2,2,2023,0,5,614814.558252696
2441,3,3,1,1955,0,9,588510.577749722
1004,2,3,1,1964,0,2,272987.418089207
1381,5,2,2,1991,0,8,389064.75619023
1640,3,1,2,1980,1,3,380822.837582418
2519,3,3,1,2002,1,8,562713.085980395
3443,2,2,2,1955,1,4,770323.072928552
3097,4,3,2,1982,0,4,652273.63892324
1674,3,3,2,1978,0,7,449481.418466607
1489,1,3,1,1970,1,5,353499.988629864
4800,1,3,2,2003,1,4,985477.89360751
3941,4,3,2,2005,1,7,848403.286146085
2222,5,1,1,1970,0,3,476459.879398599
1471,2,1,1,2004,1,9,364709.072668021
1971,1,1,1,2007,0,5,424040.191998505
4526,1,2,1,2013,1,3,918301.94566227
1743,4,1,1,1995,1,2,405688.605336102
2249,5,1,2,1971,0,7,491601.615347716
4537,5,2,1,2009,0,7,1003132.5451486
3339,4,1,2,1960,1,5,741435.168347182
4759,1,3,1,1996,1,4,994339.937352064
3161,2,1,2,1980,1,2,645997.231748312
4452,1,1,2,1967,0,2,903896.109994431
4470,5,1,1,1971,0,7,959631.802966342
2553,1,3,1,2005,1,10,588543.16753024
3152,2,3,1,1966,1,7,705575.449452924
2738,3,3,1,1987,1,4,639401.502551984
1170,1,3,1,1974,0,4,258885.586412373
2731,4,2,1,1981,1,4,576689.712445088
1224,3,3,2,1964,1,2,335577.321914951
1694,4,3,2,1962,0,9,397399.187173796
1397,4,3,2,2007,1,1,324727.073674619
3862,4,3,2,1999,1,8,865322.086372156
3136,1,2,2,1960,0,6,672756.762823863
2487,5,1,1,1962,0,10,569129.089857133
1372,3,1,1,1999,1,7,331932.682963297
2890,2,3,2,1987,0,5,618224.342055861
4469,5,3,2,1950,0,6,1012213.50877483
2433,1,3,1,1988,0,6,529533.047811047
2317,4,1,1,1976,0,9,511200.929013455
3457,2,1,1,1985,0,10,722455.416077426
4448,3,3,1,1981,0,4,940327.895510441
4388,5,1,2,1990,0,5,953546.4483507
2337,5,2,2,1964,1,4,566499.504049155
3937,2,3,1,1980,0,1,828503.96509618
897,1,3,1,1955,0,10,213353.166227073
4015,3,2,2,2001,0,6,850401.46751098
4550,2,2,2,1971,0,5,973347.697046616
3957,4,1,2,1980,1,4,834747.700988673
1143,3,2,1,2022,1,6,289956.165173064
1410,5,3,2,1995,0,5,376936.571447034
2527,2,1,1,2016,1,3,576282.035665879
3090,5,2,1,1992,1,2,694177.115722715
2654,5,1,1,1950,1,6,608519.82973573
3408,5,1,2,1993,1,4,730547.051463907
2879,1,1,2,2006,1,10,648940.998068177
3124,5,1,1,1958,0,3,721769.49212867
1977,4,2,2,1954,0,8,533528.851464992
1891,4,3,1,1958,0,9,469861.154587951
3591,3,3,2,1994,1,7,797928.0087089
2549,5,2,1,1973,0,2,552804.734671227
3475,5,3,1,2023,1,8,752028.577156421
1581,2,1,2,1991,0,5,360623.981243496
3848,1,1,2,1971,0,10,873358.478003858
2905,3,1,1,2009,0,7,668770.305741423
4667,5,2,2,1986,0,5,1036314.10672785
2913,2,1,1,1988,1,2,634740.070426448
4770,1,1,1,2023,0,4,989988.079007008
2791,3,2,1,2023,0,5,552606.317043051
1867,3,1,1,2002,1,6,460462.7645191
2377,5,1,1,1977,1,5,545916.485760605
1811,3,3,1,1964,0,10,419656.816335103
3074,2,2,1,2009,0,1,639718.576173785
2614,3,1,1,2009,1,1,566874.887763725
3226,4,1,2,1955,1,3,696259.110200709
3351,2,1,2,2001,0,9,722546.801804399
4457,1,1,1,1961,1,2,913443.060094799
807,1,3,1,1968,1,10,233908.073893904
3355,5,3,1,1951,0,5,713820.554636249
1275,5,3,2,2004,0,9,341648.5557342
3011,4,3,1,1964,0,7,650792.610257844
1284,1,2,1,2013,1,8,299763.767037553
3085,1,1,1,2018,0,2,641584.971075838
4325,1,3,2,1964,0,5,864900.059631126
4139,1,1,2,1992,0,9,849239.815568197
3622,3,2,2,2023,1,1,796624.109620908
3724,2,1,1,1966,0,1,737470.553953355
1058,2,1,1,1973,0,10,311046.67850697
1082,4,3,2,2023,1,8,340510.198903266
2698,3,3,1,1979,1,2,593236.822888693
4935,1,2,2,2016,0,9,1014319.75780537
3776,1,1,2,2000,0,10,805248.497583387
3067,5,3,1,2009,0,9,669213.443574321
4000,5,3,1,1952,1,4,841946.431879189
1412,4,3,1,1954,0,2,331916.621898686
1487,1,2,1,1977,0,3,323048.780837445
4490,4,1,2,1960,1,10,990360.680608838
1412,3,3,2,2021,1,1,330031.484597053
3107,2,1,2,2021,0,3,687248.668236874
3813,1,2,2,1964,1,5,775221.508537903
2581,3,1,2,1997,0,3,531743.446626048
3391,1,3,2,1995,0,3,724365.89890362
3496,5,1,1,1977,1,10,770158.815359072
4758,4,1,2,1956,1,6,999591.988695067
1374,5,2,1,2020,1,3,361883.869805179
2710,2,2,1,1955,1,3,569661.934492099
4404,5,1,2,2007,0,9,959472.889301983
1469,1,1,2,2017,1,2,312303.586008556
2083,5,1,1,2004,1,1,468058.407415682
1723,1,2,1,2016,0,10,342042.365216377
1925,2,2,2,1998,0,8,442489.078820533
2329,5,1,2,2000,0,3,498620.250197177
2394,4,2,1,2008,1,7,560593.944911737
1046,4,3,2,1955,0,2,257397.377541286
4511,4,2,2,2000,1,8,986037.298532503
2360,5,2,2,1987,1,9,570258.115649669
3200,5,2,2,1960,1,8,743840.706272957
3043,5,3,2,2001,1,8,694406.017462714
4664,1,3,1,1969,0,8,1012867.41198183
2739,2,3,2,1959,0,7,557614.998478611
3869,4,1,2,1975,0,2,819135.222036819
1026,1,1,1,1997,0,8,265105.774410272
4347,4,3,1,1963,0,5,951319.313825065
1064,1,1,2,2008,1,6,236429.110586785
2195,5,1,2,1961,1,4,500793.862675299
4357,4,1,1,1972,1,1,909230.186016835
1445,5,3,2,2021,1,5,398980.69076661
3790,4,2,2,1988,0,3,798501.906787112
2699,3,3,2,1958,1,9,633178.077203086
3304,1,3,1,1974,1,4,719407.535351899
3572,3,1,2,1966,1,10,853609.836705884
1954,1,1,2,1991,1,2,434631.281495043
1387,2,2,1,1978,1,4,314121.399631238
2621,4,2,2,2009,1,3,561696.24344834
1785,2,2,2,2016,0,3,389103.682134056
4879,2,2,2,2006,0,5,1017822.85393932
4148,1,3,2,2021,1,1,817332.511815236
4631,3,2,1,1963,1,5,978353.645992675
2041,5,3,1,1988,1,8,519633.813570689
989,1,1,2,1965,1,10,244491.108243346
1780,5,2,2,1967,1,9,482215.594642646
2498,2,1,2,1969,0,1,488641.088881987
2515,5,1,2,1995,0,2,580922.07050383
3393,3,3,1,1994,1,2,767447.243538149
4936,1,2,1,1953,0,6,1049112.41189604
1898,3,3,1,1969,1,1,403453.590383641
3126,3,1,2,1960,1,1,686063.819896435
4047,1,2,2,2014,0,2,818681.147036962
1695,3,1,2,1967,0,4,350846.438950428
2474,4,1,1,1988,0,2,535453.306875657
3709,4,2,1,1993,0,4,781175.55020248
1730,4,2,1,1967,1,3,443018.761704097
1523,5,2,1,1996,0,3,386426.583575339
3740,3,3,1,1980,0,9,791188.888297278
1889,1,3,2,1988,0,8,408694.467154227
1735,1,1,2,1987,1,10,397482.564359584
3095,5,2,2,1996,1,9,719189.871317053
955,1,1,1,2019,1,1,249159.456870095
1870,4,1,2,1957,0,5,451269.558162016
2758,3,1,2,2014,0,4,599884.799224371
3301,1,1,1,1962,0,9,695683.778752627
4630,1,1,1,2004,1,3,920666.149134813
1654,2,2,1,1992,0,5,408099.940653151
1439,2,3,2,1953,0,8,335622.585053359
3038,2,2,1,2020,1,10,721471.006010657
2402,3,2,2,2009,0,5,540302.732303296
1241,4,2,2,1961,0,9,375832.105215536
2136,4,3,1,2008,0,2,503358.038334158
4500,4,3,2,2003,0,6,937199.509219478
1748,3,3,1,1993,1,5,409239.61299347
4173,3,2,1,1965,1,9,912371.625983201
1259,2,3,2,1955,1,7,300955.427822292
1192,1,1,2,1963,0,8,267973.479570449
4738,5,3,2,2007,0,7,999426.521035447
2587,5,2,1,1980,1,10,622543.032027478
3057,1,2,2,1990,0,10,667335.298725274
1938,2,1,1,1984,1,5,417497.264819847
4608,1,3,1,1959,1,5,1025106.35733705
3254,1,3,2,1979,0,4,689387.831532012
2266,5,1,2,1993,1,2,508781.478346927
4474,2,2,2,2004,1,9,926061.51750087
2177,3,2,2,2020,1,10,521898.572234929
3397,5,3,1,1967,1,10,782887.786679666
941,3,3,2,1988,1,10,297776.022682161
3459,2,3,1,1991,1,10,768215.743375701
1639,1,3,2,2003,0,3,331957.030443282
4418,4,3,2,1979,1,3,1004367.95740444
4717,4,2,2,1969,1,3,1028290.62198768
1395,2,2,1,1991,0,8,326647.282210041
2704,4,2,2,1954,0,6,612915.963286244
1080,3,2,1,1999,1,1,285851.048914041
1223,4,1,2,1990,0,3,262878.584652664
2550,2,2,2,1988,0,4,555942.35549907
2767,2,1,1,2006,1,2,588146.913167653
4888,3,2,1,2006,0,6,1048282.49964074
4978,4,3,2,1986,1,10,1077095.45188484
3746,4,3,2,1956,1,1,807082.453622573
2249,1,3,1,1954,1,1,534371.777464101
3131,5,1,2,2000,1,8,750972.802272053
3020,2,2,1,1957,0,4,563610.970500817
4589,1,2,2,2005,1,1,984719.049561608
3610,2,1,1,2022,0,7,766158.699343556
2331,1,1,1,1960,0,9,490495.448427525
3790,5,1,1,1971,1,10,832820.631607309
1943,1,1,1,1960,1,7,415872.059293
1733,2,1,1,2009,0,1,357601.60138104
2260,4,3,2,1964,1,1,496821.685407954
3523,2,2,2,1987,1,1,718735.008473184
3312,3,1,2,1950,1,8,710390.496228902
1085,3,3,2,1995,0,7,291084.846376642
1064,3,1,2,1992,0,3,258052.25371427
3167,3,3,2,1971,0,3,701296.411288797
4247,5,1,2,1952,0,3,911740.754019749
2562,4,2,2,1963,1,2,550733.01673388
3848,4,1,2,1951,1,4,853961.02308734
3181,2,1,1,2010,0,7,657082.768028127
3069,1,2,1,1981,0,9,676965.357549723
840,2,2,2,1987,0,3,177851.999926076
867,2,1,1,1995,0,10,211213.084339912
1787,2,2,2,1991,0,7,399365.208985802
4808,2,2,1,1955,1,4,1035460.12002642
3998,4,3,1,1990,0,1,861999.931303185
3324,1,2,1,1974,0,5,700300.033053773
1885,2,2,2,1960,1,8,493141.719626383
3279,4,1,2,1990,1,3,678875.420969371
2493,2,1,2,2020,1,10,542640.558932486
3115,3,3,2,2006,0,4,652970.288049025
1578,2,1,1,1995,1,3,320333.692251943
2385,2,2,2,1997,0,10,519012.012177849
2292,5,2,1,2012,0,8,559594.229094918
1460,3,2,2,1988,1,10,362208.815037106
2148,1,1,1,1959,0,8,460274.925700342
2099,2,2,1,2019,0,4,418736.129302993
4740,1,2,1,2014,1,2,969086.860620991
2786,3,3,1,2008,1,3,614657.53211031
2844,2,3,2,1985,1,3,643860.010563678
4316,5,3,2,1976,1,4,913327.090052045
1858,4,1,1,2022,1,2,426224.781356972
1776,5,2,2,2004,1,2,463370.450751722
1527,5,2,2,2019,1,3,378272.917859418
3327,4,2,1,2002,1,1,680510.964647033
3936,4,3,2,2009,1,8,913179.394433705
1142,4,2,2,2010,1,6,329772.423563458
2247,2,2,2,1985,0,3,510134.92937697
3179,1,2,1,1976,0,1,615205.408831365
4459,1,2,2,1990,0,3,958611.39314618
1326,4,2,1,1977,1,1,313868.09787222
2696,5,1,1,1965,0,3,590464.026394494
2873,3,2,1,1984,0,4,609030.5708502
1205,4,1,2,1985,0,6,327673.42954888
2373,5,2,2,2005,0,7,551105.041187368
4540,5,1,2,1968,0,7,996043.525814691
2646,2,2,1,2006,1,9,603097.525572109
2278,2,2,2,1982,1,8,522223.949907677
3195,1,2,1,1972,1,4,662330.398406345
1571,1,2,2,2012,0,6,397503.514682694
1378,3,3,1,2019,0,1,287015.159287369
3701,3,2,2,1971,1,8,829506.349350867
993,3,1,2,2016,1,6,276016.414802682
2807,3,3,2,2008,1,2,656258.907153811
1985,5,3,1,1974,0,8,520702.250809482
3194,5,2,1,1966,1,4,722365.285014581
3798,1,1,2,1988,1,9,829859.857648119
2592,2,1,1,2023,1,4,614521.842761313
1910,2,3,1,1988,1,1,433370.580826944
4805,4,1,1,1973,1,7,1015339.16312337
3061,5,2,2,1987,0,10,692588.297182514
4536,3,2,2,2006,0,5,929583.850034638
4593,3,2,2,1993,1,10,1012895.42027487
2736,4,2,1,1985,0,5,638811.405203516
1529,2,2,2,2019,1,4,359773.962698312
4251,3,3,1,1994,1,6,887675.998763659
2940,2,2,1,1975,0,1,646541.270876442
2444,4,2,2,1960,0,3,503392.525960856
3600,2,3,2,2001,0,7,737351.130551924
941,2,3,2,1974,0,8,242741.540312632
2255,2,3,1,1980,1,9,534294.631141888
2896,3,1,1,1994,0,1,627756.187468959
2125,1,1,2,2016,1,4,465346.511198838
2013,5,2,1,1989,1,2,527601.094128371
1959,2,2,2,1995,1,2,444429.20852708
1140,2,2,2,2003,1,1,301866.702543823
4628,2,1,2,1990,1,5,1000273.86410237
2768,1,2,2,1987,0,2,547278.156694887
1503,4,2,2,1985,1,4,373356.737817862
3229,3,1,2,1993,0,9,760883.012832026
2600,1,3,1,2006,1,3,556391.228651494
1655,2,1,1,2015,0,8,363134.486891083
2612,1,2,2,1979,0,10,576664.389536926
3666,1,1,2,1959,1,6,769487.001768499
4442,1,3,1,2010,1,10,938557.385512444
982,4,3,1,2012,0,5,254317.91514256
3912,5,3,2,1985,1,2,904200.241784216
2317,3,3,2,2003,1,3,528984.532713061
2156,4,3,1,2014,0,8,476998.124181132
2974,4,3,2,1953,0,9,639006.336547796
4429,5,2,1,2004,1,7,1036970.12330136
4428,4,2,2,2003,1,1,948016.640764147
4896,1,1,1,2013,1,6,1038064.46252414
4039,1,2,2,1971,1,7,844515.56934151
4491,2,3,2,1974,0,6,959224.649231785
818,4,2,2,2008,0,10,280083.241290038
4203,2,1,1,2006,1,2,870293.420406406
3804,3,3,2,2003,0,9,844264.669498715
1932,1,2,1,1993,0,3,380256.34310274
4139,3,2,1,2001,0,6,936371.65295917
4111,5,1,1,1965,0,6,901913.398256114
4172,1,3,1,1965,0,8,873080.153891193
1787,3,1,2,2004,0,4,396953.146917846
4121,5,3,2,2010,0,6,894449.045637142
973,3,3,2,1989,1,1,246127.370896913
4541,5,2,1,1970,1,9,949012.621441259
3852,5,1,2,2015,0,9,849950.856697581
1526,1,1,1,1957,0,7,337703.032984857
4560,2,1,1,2020,0,1,952216.538431512
2675,5,3,1,1959,0,3,595921.406338962
4833,5,1,2,2006,0,5,1017324.09214647
1789,1,3,1,1953,1,4,409605.626388676
4544,2,1,2,1992,0,5,908490.797047738
3486,4,1,2,2012,1,7,781785.579688365
1219,4,2,2,1992,1,9,289254.518511957
1393,2,1,1,2016,0,1,334620.46622077
2574,3,2,2,2000,0,5,586906.748891519
3259,1,2,1,2005,0,3,657645.3530894
1735,2,3,1,1992,1,3,422528.450333451
4608,4,1,1,1973,1,2,990387.855606347
1131,5,1,1,1983,1,6,288974.744222879
4249,4,1,2,2008,0,6,862228.096069273
3502,5,2,2,1951,0,3,777310.892085661
4806,1,1,2,1951,0,1,959342.953821624
4668,5,3,2,1959,0,7,1046974.2392424
1001,2,3,1,1972,0,2,241550.843347046
3297,5,1,1,1964,0,8,720910.432587567
2642,3,2,1,1966,1,3,637345.968327262
2666,2,3,1,1963,1,1,600611.162315075
2796,1,3,2,1965,0,10,522822.837122397
1709,2,2,2,1981,0,9,386640.205780228
3989,3,3,1,1972,1,5,838197.775199689
1570,1,2,1,1983,1,1,332005.051556992
3955,4,3,1,1965,1,10,887381.690027037
3301,3,2,1,1983,0,6,727051.212714689
3514,1,3,2,2020,1,10,779334.143552839
4385,5,1,1,1982,1,3,982946.82691412
2428,2,3,2,2017,1,4,563514.959437717
1186,1,3,2,1992,1,8,315568.673228138
4221,2,1,1,2013,1,5,904237.308078332
4808,5,1,1,2020,0,6,1066769.97131815
4893,1,1,2,1967,0,10,1015693.08642023
3266,4,1,2,2017,1,4,717942.41828162
3082,3,2,1,2010,0,6,626760.666175687
2656,1,2,2,1969,0,3,586604.101095251
2798,5,3,1,1960,1,10,667676.856105521
2036,1,3,1,1995,0,1,508540.142654282
4944,2,3,2,2013,0,6,1031661.68270594
1950,1,2,2,1977,1,1,430214.453235418
2231,4,3,1,1997,1,10,559862.62384021
2619,1,3,1,1984,0,3,530252.500675282
3124,3,2,2,1957,0,8,697763.692846981
1930,1,3,2,1971,0,7,432866.53580143
3458,2,2,2,1973,1,8,753007.795258079
4300,1,2,2,2015,0,10,939315.098968575
1174,4,1,1,2013,0,10,287206.282052234
2920,5,1,1,2014,1,2,666872.552827056
4820,1,2,1,1963,0,10,1050366.60728463
2821,1,2,2,1974,1,7,602534.456101093
4505,3,1,2,1952,0,4,940577.850432693
4059,4,3,1,1954,1,1,943432.614086796
4235,5,3,2,2014,0,3,932859.776628902
2689,2,3,2,2003,0,5,575145.063083935
